Sample, clk, data, rst
374687, 0, 1, 0
374733, 1, 1, 0
374764, 0, 1, 0
374791, 1, 1, 0
374822, 0, 1, 0
374849, 1, 1, 0
374880, 0, 1, 0
374908, 1, 1, 0
374939, 0, 1, 0
374966, 1, 1, 0
374997, 0, 1, 0
375024, 1, 1, 0
375055, 0, 1, 0
375082, 1, 1, 0
375113, 0, 1, 0
375140, 1, 1, 0
375171, 0, 1, 0
375206, 1, 1, 0
375236, 0, 1, 0
375283, 1, 1, 0
375314, 0, 1, 0
375341, 1, 1, 0
375372, 0, 1, 0
375399, 1, 1, 0
375430, 0, 1, 0
375457, 1, 1, 0
375488, 0, 1, 0
375516, 1, 1, 0
375547, 0, 1, 0
375574, 1, 1, 0
375605, 0, 1, 0
375632, 1, 1, 0
375663, 0, 1, 0
375690, 1, 1, 0
375721, 0, 1, 0
375755, 1, 1, 0
375786, 0, 1, 0
375832, 1, 1, 0
375863, 0, 1, 0
375891, 1, 1, 0
375922, 0, 1, 0
375949, 1, 1, 0
375980, 0, 1, 0
376007, 1, 1, 0
376038, 0, 1, 0
376065, 1, 1, 0
376096, 0, 1, 0
376123, 1, 1, 0
376154, 0, 1, 0
376181, 1, 1, 0
376212, 0, 1, 0
376239, 1, 1, 0
376270, 0, 1, 0
376305, 1, 1, 0
376336, 0, 1, 0
376382, 1, 1, 0
376413, 0, 1, 0
376440, 1, 1, 0
376471, 0, 1, 0
376499, 1, 1, 0
376530, 0, 1, 0
376557, 1, 1, 0
376588, 0, 1, 0
376615, 1, 1, 0
376646, 0, 1, 0
376673, 1, 1, 0
376704, 0, 1, 0
376731, 1, 1, 0
376762, 0, 1, 0
376789, 1, 1, 0
376820, 0, 1, 0
376855, 1, 1, 0
376885, 0, 1, 0
376932, 1, 1, 0
376963, 0, 1, 0
376990, 1, 1, 0
377021, 0, 1, 0
377048, 1, 1, 0
377079, 0, 1, 0
377106, 1, 1, 0
377137, 0, 1, 0
377164, 1, 1, 0
377195, 0, 1, 0
377223, 1, 1, 0
377253, 0, 1, 0
377281, 1, 1, 0
377311, 0, 1, 0
377339, 1, 1, 0
377370, 0, 1, 0
377404, 1, 1, 0
377435, 0, 1, 0
377481, 1, 1, 0
377512, 0, 1, 0
377539, 1, 1, 0
377570, 0, 1, 0
377598, 1, 1, 0
377629, 0, 1, 0
377656, 1, 1, 0
377687, 0, 1, 0
377714, 1, 1, 0
377745, 0, 1, 0
377772, 1, 1, 0
377803, 0, 1, 0
377830, 1, 1, 0
377861, 0, 1, 0
377888, 1, 1, 0
377919, 0, 1, 0
377954, 1, 1, 0
377984, 0, 1, 0
378031, 1, 1, 0
378062, 0, 1, 0
378089, 1, 1, 0
378120, 0, 1, 0
378147, 1, 1, 0
378178, 0, 1, 0
378205, 1, 1, 0
378236, 0, 1, 0
378263, 1, 1, 0
378294, 0, 1, 0
378321, 1, 1, 0
378352, 0, 1, 0
378380, 1, 1, 0
378411, 0, 1, 0
378438, 1, 1, 0
378469, 0, 1, 0
378503, 1, 1, 0
378534, 0, 1, 0
378580, 1, 1, 0
378611, 0, 1, 0
378638, 1, 1, 0
378669, 0, 1, 0
378696, 1, 1, 0
378727, 0, 1, 0
378755, 1, 1, 0
378785, 0, 1, 0
378813, 1, 1, 0
378844, 0, 1, 0
378871, 1, 1, 0
378902, 0, 1, 0
378929, 1, 1, 0
378960, 0, 1, 0
378987, 1, 1, 0
379018, 0, 1, 0
379053, 1, 1, 0
379083, 0, 1, 0
379130, 1, 1, 0
379161, 0, 1, 0
379188, 1, 1, 0
379219, 0, 1, 0
379246, 1, 1, 0
379277, 0, 1, 0
379305, 1, 1, 0
379336, 0, 1, 0
379363, 1, 1, 0
379394, 0, 1, 0
379421, 1, 1, 0
379452, 0, 1, 0
379479, 1, 1, 0
379510, 0, 1, 0
379537, 1, 1, 0
379568, 0, 1, 0
379603, 1, 1, 0
379634, 0, 1, 0
379680, 1, 1, 0
379711, 0, 1, 0
379738, 1, 1, 0
379769, 0, 1, 0
379796, 1, 1, 0
379827, 0, 1, 0
379854, 1, 1, 0
379885, 0, 1, 0
379913, 1, 1, 0
379944, 0, 1, 0
379971, 1, 1, 0
380002, 0, 1, 0
380029, 1, 1, 0
380060, 0, 1, 0
380087, 1, 1, 0
380118, 0, 1, 0
380153, 1, 1, 0
380183, 0, 1, 0
380230, 1, 1, 0
380261, 0, 1, 0
380288, 1, 1, 0
380319, 0, 1, 0
380346, 1, 1, 0
380377, 0, 1, 0
380404, 1, 1, 0
380435, 0, 1, 0
380462, 1, 1, 0
380493, 0, 1, 0
380521, 1, 1, 0
380552, 0, 1, 0
380579, 1, 1, 0
380610, 0, 1, 0
380637, 1, 1, 0
380668, 0, 1, 0
380702, 1, 1, 0
380733, 0, 1, 0
380779, 1, 1, 0
380810, 0, 1, 0
380838, 1, 1, 0
380869, 0, 1, 0
380896, 1, 1, 0
380927, 0, 1, 0
380954, 1, 1, 0
380985, 0, 1, 0
381012, 1, 1, 0
381043, 0, 1, 0
381070, 1, 1, 0
381101, 0, 1, 0
381129, 1, 1, 0
381159, 0, 1, 0
381187, 1, 1, 0
381218, 0, 1, 0
381252, 1, 1, 0
381283, 0, 1, 0
381330, 1, 1, 0
381360, 0, 1, 0
381388, 1, 1, 0
381419, 0, 1, 0
381446, 1, 1, 0
381477, 0, 1, 0
381504, 1, 1, 0
381535, 0, 1, 0
381562, 1, 1, 0
381593, 0, 1, 0
381621, 1, 1, 0
381651, 0, 1, 0
381679, 1, 1, 0
381710, 0, 1, 0
381737, 1, 1, 0
381768, 0, 1, 0
381802, 1, 1, 0
381833, 0, 1, 0
381879, 1, 1, 0
381910, 0, 1, 0
381938, 1, 1, 0
381969, 0, 1, 0
381996, 1, 1, 0
382027, 0, 1, 0
382054, 1, 1, 0
382085, 0, 1, 0
382112, 1, 1, 0
382143, 0, 1, 0
382170, 1, 1, 0
382201, 0, 1, 0
382229, 1, 1, 0
382259, 0, 1, 0
382287, 1, 1, 0
382318, 0, 1, 0
382352, 1, 1, 0
382383, 0, 1, 0
518919, 0, 1, 1
518960, 0, 0, 1
518984, 1, 0, 1
519009, 0, 0, 1
519041, 1, 0, 1
519067, 0, 0, 1
519076, 0, 1, 1
519100, 1, 1, 1
519125, 0, 1, 1
519158, 1, 1, 1
519183, 0, 1, 1
519192, 0, 0, 1
519216, 1, 0, 1
519241, 0, 0, 1
519273, 1, 0, 1
519299, 0, 0, 1
519331, 1, 0, 1
519356, 0, 0, 1
519389, 1, 0, 1
519414, 0, 0, 1
519426, 0, 1, 1
519454, 0, 0, 1
519478, 1, 0, 1
519503, 0, 0, 1
519536, 1, 0, 1
519561, 0, 0, 1
519594, 1, 0, 1
519619, 0, 0, 1
519652, 1, 0, 1
519677, 0, 0, 1
519710, 1, 0, 1
519735, 0, 0, 1
519768, 1, 0, 1
519793, 0, 0, 1
519802, 0, 1, 1
519826, 1, 1, 1
519851, 0, 1, 1
519860, 0, 0, 1
519884, 1, 0, 1
519909, 0, 0, 1
519921, 0, 1, 1
519949, 0, 0, 1
519973, 1, 0, 1
519998, 0, 0, 1
520031, 1, 0, 1
520056, 0, 0, 1
520089, 1, 0, 1
520114, 0, 0, 1
520146, 1, 0, 1
520172, 0, 0, 1
520204, 1, 0, 1
520229, 0, 0, 1
520262, 1, 0, 1
520287, 0, 0, 1
520320, 1, 0, 1
520345, 0, 0, 1
520378, 1, 0, 1
520403, 0, 0, 1
520413, 0, 0, 0
520439, 1, 0, 0
520465, 0, 1, 0
520506, 1, 1, 0
520537, 0, 1, 0
520564, 1, 1, 0
520595, 0, 1, 0
520622, 1, 1, 0
520653, 0, 1, 0
520681, 1, 1, 0
520712, 0, 1, 0
520739, 1, 1, 0
520770, 0, 1, 0
520797, 1, 1, 0
520828, 0, 1, 0
520855, 1, 1, 0
520886, 0, 1, 0
520913, 1, 1, 0
520944, 0, 1, 0
520979, 1, 1, 0
521010, 0, 1, 0
521056, 1, 1, 0
521087, 0, 1, 0
521114, 1, 1, 0
521145, 0, 1, 0
521173, 1, 1, 0
521204, 0, 1, 0
521231, 1, 1, 0
521262, 0, 1, 0
521289, 1, 1, 0
521320, 0, 1, 0
521347, 1, 1, 0
521378, 0, 1, 0
521405, 1, 1, 0
521436, 0, 1, 0
521464, 1, 1, 0
521495, 0, 1, 0
521529, 1, 1, 0
521560, 0, 1, 0
521607, 1, 1, 0
521637, 0, 1, 0
521665, 1, 1, 0
521696, 0, 1, 0
521723, 1, 1, 0
521754, 0, 1, 0
521781, 1, 1, 0
521812, 0, 1, 0
521839, 1, 1, 0
521870, 0, 1, 0
521898, 1, 1, 0
521929, 0, 1, 0
521956, 1, 1, 0
521987, 0, 1, 0
522014, 1, 1, 0
522045, 0, 1, 0
522079, 1, 1, 0
522110, 0, 1, 0
522157, 1, 1, 0
522188, 0, 1, 0
522215, 1, 1, 0
522246, 0, 1, 0
522273, 1, 1, 0
522304, 0, 1, 0
522331, 1, 1, 0
522362, 0, 1, 0
522390, 1, 1, 0
522421, 0, 1, 0
522448, 1, 1, 0
522479, 0, 1, 0
522506, 1, 1, 0
522537, 0, 1, 0
522564, 1, 1, 0
522595, 0, 1, 0
522630, 1, 1, 0
522661, 0, 1, 0
522707, 1, 1, 0
522738, 0, 1, 0
522765, 1, 1, 0
522796, 0, 1, 0
522824, 1, 1, 0
522855, 0, 1, 0
522882, 1, 1, 0
522913, 0, 1, 0
522940, 1, 1, 0
522971, 0, 1, 0
522998, 1, 1, 0
523029, 0, 1, 0
523056, 1, 1, 0
523087, 0, 1, 0
523115, 1, 1, 0
523146, 0, 1, 0
523180, 1, 1, 0
523211, 0, 1, 0
523257, 1, 1, 0
523288, 0, 1, 0
523316, 1, 1, 0
523347, 0, 1, 0
523374, 1, 1, 0
523405, 0, 1, 0
523432, 1, 1, 0
523463, 0, 1, 0
523490, 1, 1, 0
523521, 0, 1, 0
523549, 1, 1, 0
523580, 0, 1, 0
523607, 1, 1, 0
523638, 0, 1, 0
523665, 1, 1, 0
523696, 0, 1, 0
523730, 1, 1, 0
523761, 0, 1, 0
523808, 1, 1, 0
523839, 0, 1, 0
523866, 1, 1, 0
523897, 0, 1, 0
523924, 1, 1, 0
523955, 0, 1, 0
523982, 1, 1, 0
524013, 0, 1, 0
524041, 1, 1, 0
524072, 0, 1, 0
524099, 1, 1, 0
524130, 0, 1, 0
524157, 1, 1, 0
524188, 0, 1, 0
524215, 1, 1, 0
524246, 0, 1, 0
524281, 1, 1, 0
524311, 0, 1, 0
524358, 1, 1, 0
524389, 0, 1, 0
524416, 1, 1, 0
524447, 0, 1, 0
524475, 1, 1, 0
524505, 0, 1, 0
524533, 1, 1, 0
524564, 0, 1, 0
524591, 1, 1, 0
524622, 0, 1, 0
524649, 1, 1, 0
524680, 0, 1, 0
524707, 1, 1, 0
524738, 0, 1, 0
524766, 1, 1, 0
524797, 0, 1, 0
524831, 1, 1, 0
524862, 0, 1, 0
524908, 1, 1, 0
524939, 0, 1, 0
524967, 1, 1, 0
524998, 0, 1, 0
525025, 1, 1, 0
525056, 0, 1, 0
525083, 1, 1, 0
525114, 0, 1, 0
525141, 1, 1, 0
525172, 0, 1, 0
525200, 1, 1, 0
525230, 0, 1, 0
525258, 1, 1, 0
525289, 0, 1, 0
525316, 1, 1, 0
525347, 0, 1, 0
525381, 1, 1, 0
525412, 0, 1, 0
525459, 1, 1, 0
525490, 0, 1, 0
525517, 1, 1, 0
525548, 0, 1, 0
525575, 1, 1, 0
525606, 0, 1, 0
525633, 1, 1, 0
525664, 0, 1, 0
525692, 1, 1, 0
525723, 0, 1, 0
525750, 1, 1, 0
525781, 0, 1, 0
525808, 1, 1, 0
525839, 0, 1, 0
525866, 1, 1, 0
525897, 0, 1, 0
525932, 1, 1, 0
525963, 0, 1, 0
526009, 1, 1, 0
526040, 0, 1, 0
526067, 1, 1, 0
526098, 0, 1, 0
526126, 1, 1, 0
526157, 0, 1, 0
526184, 1, 1, 0
526215, 0, 1, 0
526242, 1, 1, 0
526273, 0, 1, 0
526300, 1, 1, 0
526331, 0, 1, 0
526358, 1, 1, 0
526389, 0, 1, 0
526417, 1, 1, 0
526448, 0, 1, 0
526482, 1, 1, 0
526513, 0, 1, 0
526559, 1, 1, 0
526590, 0, 1, 0
526618, 1, 1, 0
526649, 0, 1, 0
526676, 1, 1, 0
526707, 0, 1, 0
526734, 1, 1, 0
526765, 0, 1, 0
526792, 1, 1, 0
526823, 0, 1, 0
526851, 1, 1, 0
526882, 0, 1, 0
526909, 1, 1, 0
526940, 0, 1, 0
526967, 1, 1, 0
526998, 0, 1, 0
527032, 1, 1, 0
527063, 0, 1, 0
527110, 1, 1, 0
527141, 0, 1, 0
527168, 1, 1, 0
527199, 0, 1, 0
527226, 1, 1, 0
527257, 0, 1, 0
527284, 1, 1, 0
527315, 0, 1, 0
527343, 1, 1, 0
527374, 0, 1, 0
527401, 1, 1, 0
527432, 0, 1, 0
527459, 1, 1, 0
527490, 0, 1, 0
527517, 1, 1, 0
527548, 0, 1, 0
527583, 1, 1, 0
527614, 0, 1, 0
527660, 1, 1, 0
527691, 0, 1, 0
527718, 1, 1, 0
527749, 0, 1, 0
527777, 1, 1, 0
527808, 0, 1, 0
527835, 1, 1, 0
527866, 0, 1, 0
527893, 1, 1, 0
527924, 0, 1, 0
527951, 1, 1, 0
527982, 0, 1, 0
528009, 1, 1, 0
528040, 0, 1, 0
528068, 1, 1, 0
528099, 0, 1, 0
528133, 1, 1, 0
528164, 0, 1, 0
528210, 1, 1, 0
528241, 0, 1, 0
528269, 1, 1, 0
528300, 0, 1, 0
528327, 1, 1, 0
528358, 0, 1, 0
528385, 1, 1, 0
528416, 0, 1, 0
528443, 1, 1, 0
528474, 0, 1, 0
528501, 1, 1, 0
528532, 0, 1, 0
528560, 1, 1, 0
528591, 0, 1, 0
528618, 1, 1, 0
528649, 0, 1, 0
528683, 1, 1, 0
528714, 0, 1, 0
528761, 1, 1, 0
528792, 0, 1, 0
528819, 1, 1, 0
528850, 0, 1, 0
528877, 1, 1, 0
528908, 0, 1, 0
528935, 1, 1, 0
528966, 0, 1, 0
528994, 1, 1, 0
529025, 0, 1, 0
529052, 1, 1, 0
529083, 0, 1, 0
529110, 1, 1, 0
529141, 0, 1, 0
529168, 1, 1, 0
529199, 0, 1, 0
529234, 1, 1, 0
529264, 0, 1, 0
529311, 1, 1, 0
529342, 0, 1, 0
529369, 1, 1, 0
529400, 0, 1, 0
529427, 1, 1, 0
529458, 0, 1, 0
529486, 1, 1, 0
529517, 0, 1, 0
529544, 1, 1, 0
529575, 0, 1, 0
529602, 1, 1, 0
529633, 0, 1, 0
529660, 1, 1, 0
529691, 0, 1, 0
529718, 1, 1, 0
529749, 0, 1, 0
529784, 1, 1, 0
529815, 0, 1, 0
529861, 1, 1, 0
529892, 0, 1, 0
529920, 1, 1, 0
529950, 0, 1, 0
529978, 1, 1, 0
530009, 0, 1, 0
530036, 1, 1, 0
530067, 0, 1, 0
530094, 1, 1, 0
530125, 0, 1, 0
530152, 1, 1, 0
530183, 0, 1, 0
530211, 1, 1, 0
530242, 0, 1, 0
530269, 1, 1, 0
530300, 0, 1, 0
530334, 1, 1, 0
530365, 0, 1, 0
530412, 1, 1, 0
530443, 0, 1, 0
530470, 1, 1, 0
530501, 0, 1, 0
530528, 1, 1, 0
530559, 0, 1, 0
530586, 1, 1, 0
530617, 0, 1, 0
530644, 1, 1, 0
530675, 0, 1, 0
530703, 1, 1, 0
530734, 0, 1, 0
530761, 1, 1, 0
530792, 0, 1, 0
530819, 1, 1, 0
530850, 0, 1, 0
530885, 1, 1, 0
530915, 0, 1, 0
530962, 1, 1, 0
530993, 0, 1, 0
531020, 1, 1, 0
531051, 0, 1, 0
531078, 1, 1, 0
531109, 0, 1, 0
531137, 1, 1, 0
531168, 0, 1, 0
531195, 1, 1, 0
531226, 0, 1, 0
531253, 1, 1, 0
531284, 0, 1, 0
531311, 1, 1, 0
531342, 0, 1, 0
531369, 1, 1, 0
531400, 0, 1, 0
531435, 1, 1, 0
531466, 0, 1, 0
531512, 1, 1, 0
531543, 0, 1, 0
531570, 1, 1, 0
531601, 0, 1, 0
531629, 1, 1, 0
531660, 0, 1, 0
531687, 1, 1, 0
531718, 0, 1, 0
531745, 1, 1, 0
531776, 0, 1, 0
531803, 1, 1, 0
531834, 0, 1, 0
531862, 1, 1, 0
531893, 0, 1, 0
531920, 1, 1, 0
531951, 0, 1, 0
531985, 1, 1, 0
532016, 0, 1, 0
532063, 1, 1, 0
532094, 0, 1, 0
532121, 1, 1, 0
532152, 0, 1, 0
532179, 1, 1, 0
532210, 0, 1, 0
532237, 1, 1, 0
532268, 0, 1, 0
532295, 1, 1, 0
532326, 0, 1, 0
532354, 1, 1, 0
532385, 0, 1, 0
532412, 1, 1, 0
532443, 0, 1, 0
532470, 1, 1, 0
532501, 0, 1, 0
532535, 1, 1, 0
532566, 0, 1, 0
532613, 1, 1, 0
532644, 0, 1, 0
532671, 1, 1, 0
532702, 0, 1, 0
532729, 1, 1, 0
532760, 0, 1, 0
532788, 1, 1, 0
532819, 0, 1, 0
532846, 1, 1, 0
532877, 0, 1, 0
532904, 1, 1, 0
532935, 0, 1, 0
532962, 1, 1, 0
532993, 0, 1, 0
533020, 1, 1, 0
533051, 0, 1, 0
533086, 1, 1, 0
533117, 0, 1, 0
533163, 1, 1, 0
533194, 0, 1, 0
533221, 1, 1, 0
533252, 0, 1, 0
533280, 1, 1, 0
533311, 0, 1, 0
533338, 1, 1, 0
533369, 0, 1, 0
533396, 1, 1, 0
533427, 0, 1, 0
533454, 1, 1, 0
533485, 0, 1, 0
533513, 1, 1, 0
533543, 0, 1, 0
533571, 1, 1, 0
533602, 0, 1, 0
533636, 1, 1, 0
533667, 0, 1, 0
533714, 1, 1, 0
533745, 0, 1, 0
533772, 1, 1, 0
533803, 0, 1, 0
533830, 1, 1, 0
533861, 0, 1, 0
533888, 1, 1, 0
533919, 0, 1, 0
533946, 1, 1, 0
533977, 0, 1, 0
534005, 1, 1, 0
534036, 0, 1, 0
534063, 1, 1, 0
534094, 0, 1, 0
534121, 1, 1, 0
534152, 0, 1, 0
534186, 1, 1, 0
534217, 0, 1, 0
534264, 1, 1, 0
534295, 0, 1, 0
534322, 1, 1, 0
534353, 0, 1, 0
534380, 1, 1, 0
534411, 0, 1, 0
534439, 1, 1, 0
534469, 0, 1, 0
534497, 1, 1, 0
534528, 0, 1, 0
534555, 1, 1, 0
534586, 0, 1, 0
534613, 1, 1, 0
534644, 0, 1, 0
534671, 1, 1, 0
534702, 0, 1, 0
534737, 1, 1, 0
534768, 0, 1, 0
534814, 1, 1, 0
534845, 0, 1, 0
534872, 1, 1, 0
534903, 0, 1, 0
534931, 1, 1, 0
534962, 0, 1, 0
534989, 1, 1, 0
535020, 0, 1, 0
535047, 1, 1, 0
535078, 0, 1, 0
535105, 1, 1, 0
535136, 0, 1, 0
535163, 1, 1, 0
535194, 0, 1, 0
535222, 1, 1, 0
535253, 0, 1, 0
535287, 1, 1, 0
535318, 0, 1, 0
535364, 1, 1, 0
535395, 0, 1, 0
535423, 1, 1, 0
535454, 0, 1, 0
535481, 1, 1, 0
535512, 0, 1, 0
535539, 1, 1, 0
535570, 0, 1, 0
535597, 1, 1, 0
535628, 0, 1, 0
535656, 1, 1, 0
535687, 0, 1, 0
535714, 1, 1, 0
535745, 0, 1, 0
535772, 1, 1, 0
535803, 0, 1, 0
535837, 1, 1, 0
535868, 0, 1, 0
535915, 1, 1, 0
535946, 0, 1, 0
535973, 1, 1, 0
536004, 0, 1, 0
536031, 1, 1, 0
536062, 0, 1, 0
536089, 1, 1, 0
536120, 0, 1, 0
536148, 1, 1, 0
536179, 0, 1, 0
536206, 1, 1, 0
536237, 0, 1, 0
536264, 1, 1, 0
536295, 0, 1, 0
536322, 1, 1, 0
536353, 0, 1, 0
536388, 1, 1, 0
536418, 0, 1, 0
536465, 1, 1, 0
536496, 0, 1, 0
536523, 1, 1, 0
536554, 0, 1, 0
536582, 1, 1, 0
536613, 0, 1, 0
536640, 1, 1, 0
536671, 0, 1, 0
536698, 1, 1, 0
536729, 0, 1, 0
536756, 1, 1, 0
536787, 0, 1, 0
536814, 1, 1, 0
536845, 0, 1, 0
536873, 1, 1, 0
536904, 0, 1, 0
536938, 1, 1, 0
536969, 0, 1, 0
537015, 1, 1, 0
537046, 0, 1, 0
537074, 1, 1, 0
537105, 0, 1, 0
537132, 1, 1, 0
537163, 0, 1, 0
537190, 1, 1, 0
537221, 0, 1, 0
537248, 1, 1, 0
537279, 0, 1, 0
537307, 1, 1, 0
537338, 0, 1, 0
537365, 1, 1, 0
537396, 0, 1, 0
537423, 1, 1, 0
537454, 0, 1, 0
537488, 1, 1, 0
537519, 0, 1, 0
537566, 1, 1, 0
537597, 0, 1, 0
537624, 1, 1, 0
537655, 0, 1, 0
537682, 1, 1, 0
537713, 0, 1, 0
537740, 1, 1, 0
537771, 0, 1, 0
537799, 1, 1, 0
537830, 0, 1, 0
537857, 1, 1, 0
537888, 0, 1, 0
537915, 1, 1, 0
537946, 0, 1, 0
537973, 1, 1, 0
538004, 0, 1, 0
538039, 1, 1, 0
538070, 0, 1, 0
538116, 1, 1, 0
538147, 0, 1, 0
538174, 1, 1, 0
538205, 0, 1, 0
538233, 1, 1, 0
538264, 0, 1, 0
538291, 1, 1, 0
538322, 0, 1, 0
538349, 1, 1, 0
538380, 0, 1, 0
538407, 1, 1, 0
538438, 0, 1, 0
538465, 1, 1, 0
538496, 0, 1, 0
538524, 1, 1, 0
538555, 0, 1, 0
538589, 1, 1, 0
538620, 0, 1, 0
538666, 1, 1, 0
538697, 0, 1, 0
538725, 1, 1, 0
538756, 0, 1, 0
538783, 1, 1, 0
538814, 0, 1, 0
538841, 1, 1, 0
538872, 0, 1, 0
538899, 1, 1, 0
538930, 0, 1, 0
538958, 1, 1, 0
538989, 0, 1, 0
539016, 1, 1, 0
539047, 0, 1, 0
539074, 1, 1, 0
539105, 0, 1, 0
539139, 1, 1, 0
539170, 0, 1, 0
539217, 1, 1, 0
539248, 0, 1, 0
539275, 1, 1, 0
539306, 0, 1, 0
539333, 1, 1, 0
539364, 0, 1, 0
539391, 1, 1, 0
539422, 0, 1, 0
539450, 1, 1, 0
539481, 0, 1, 0
539508, 1, 1, 0
539539, 0, 1, 0
539566, 1, 1, 0
539597, 0, 1, 0
539624, 1, 1, 0
539655, 0, 1, 0
539690, 1, 1, 0
539720, 0, 1, 0
539767, 1, 1, 0
539798, 0, 1, 0
539825, 1, 1, 0
539856, 0, 1, 0
539884, 1, 1, 0
539914, 0, 1, 0
539942, 1, 1, 0
539973, 0, 1, 0
540000, 1, 1, 0
540031, 0, 1, 0
540058, 1, 1, 0
540089, 0, 1, 0
540116, 1, 1, 0
540147, 0, 1, 0
540175, 1, 1, 0
540206, 0, 1, 0
540240, 1, 1, 0
540271, 0, 1, 0
540317, 1, 1, 0
540348, 0, 1, 0
540376, 1, 1, 0
540407, 0, 1, 0
540434, 1, 1, 0
540465, 0, 1, 0
540492, 1, 1, 0
540523, 0, 1, 0
540550, 1, 1, 0
540581, 0, 1, 0
540609, 1, 1, 0
540639, 0, 1, 0
540667, 1, 1, 0
540698, 0, 1, 0
540725, 1, 1, 0
540756, 0, 1, 0
540790, 1, 1, 0
540821, 0, 1, 0
540868, 1, 1, 0
540899, 0, 1, 0
540926, 1, 1, 0
540957, 0, 1, 0
540984, 1, 1, 0
541015, 0, 1, 0
541042, 1, 1, 0
541073, 0, 1, 0
541101, 1, 1, 0
541132, 0, 1, 0
541159, 1, 1, 0
541190, 0, 1, 0
541217, 1, 1, 0
541248, 0, 1, 0
541275, 1, 1, 0
541306, 0, 1, 0
541341, 1, 1, 0
541371, 0, 1, 0
541418, 1, 1, 0
541449, 0, 1, 0
541476, 1, 1, 0
541507, 0, 1, 0
541534, 1, 1, 0
541565, 0, 1, 0
541593, 1, 1, 0
541624, 0, 1, 0
541651, 1, 1, 0
541682, 0, 1, 0
541709, 1, 1, 0
541740, 0, 1, 0
541767, 1, 1, 0
541798, 0, 1, 0
541826, 1, 1, 0
541857, 0, 1, 0
541891, 1, 1, 0
541922, 0, 1, 0
541968, 1, 1, 0
541999, 0, 1, 0
542027, 1, 1, 0
542058, 0, 1, 0
542085, 1, 1, 0
542116, 0, 1, 0
542143, 1, 1, 0
542174, 0, 1, 0
542201, 1, 1, 0
542232, 0, 1, 0
542259, 1, 1, 0
542290, 0, 1, 0
542318, 1, 1, 0
542349, 0, 1, 0
542376, 1, 1, 0
542407, 0, 1, 0
542441, 1, 1, 0
542472, 0, 1, 0
542519, 1, 1, 0
542550, 0, 1, 0
542577, 1, 1, 0
542608, 0, 1, 0
542635, 1, 1, 0
542666, 0, 1, 0
542693, 1, 1, 0
542724, 0, 1, 0
542752, 1, 1, 0
542782, 0, 1, 0
542810, 1, 1, 0
542841, 0, 1, 0
542868, 1, 1, 0
542899, 0, 1, 0
542926, 1, 1, 0
542957, 0, 1, 0
542992, 1, 1, 0
543022, 0, 1, 0
543069, 1, 1, 0
543100, 0, 1, 0
543127, 1, 1, 0
543158, 0, 1, 0
543185, 1, 1, 0
543216, 0, 1, 0
543244, 1, 1, 0
543275, 0, 1, 0
543302, 1, 1, 0
543333, 0, 1, 0
543360, 1, 1, 0
543391, 0, 1, 0
543418, 1, 1, 0
543449, 0, 1, 0
543476, 1, 1, 0
543507, 0, 1, 0
543542, 1, 1, 0
543573, 0, 1, 0
543619, 1, 1, 0
543650, 0, 1, 0
543677, 1, 1, 0
543708, 0, 1, 0
543736, 1, 1, 0
543767, 0, 1, 0
543794, 1, 1, 0
543825, 0, 1, 0
543852, 1, 1, 0
543883, 0, 1, 0
543910, 1, 1, 0
543941, 0, 1, 0
543969, 1, 1, 0
544000, 0, 1, 0
544027, 1, 1, 0
544058, 0, 1, 0
544092, 1, 1, 0
544123, 0, 1, 0
544170, 1, 1, 0
544201, 0, 1, 0
544228, 1, 1, 0
544259, 0, 1, 0
544286, 1, 1, 0
544317, 0, 1, 0
544344, 1, 1, 0
544375, 0, 1, 0
544402, 1, 1, 0
544433, 0, 1, 0
544461, 1, 1, 0
544492, 0, 1, 0
544519, 1, 1, 0
544550, 0, 1, 0
544577, 1, 1, 0
544608, 0, 1, 0
544642, 1, 1, 0
544673, 0, 1, 0
544720, 1, 1, 0
544751, 0, 1, 0
544778, 1, 1, 0
544809, 0, 1, 0
544836, 1, 1, 0
544867, 0, 1, 0
544895, 1, 1, 0
544926, 0, 1, 0
544953, 1, 1, 0
544984, 0, 1, 0
545011, 1, 1, 0
545042, 0, 1, 0
545069, 1, 1, 0
545100, 0, 1, 0
545127, 1, 1, 0
545158, 0, 1, 0
545193, 1, 1, 0
545224, 0, 1, 0
545270, 1, 1, 0
545301, 0, 1, 0
545328, 1, 1, 0
545359, 0, 1, 0
545387, 1, 1, 0
545418, 0, 1, 0
545445, 1, 1, 0
545476, 0, 1, 0
545503, 1, 1, 0
545534, 0, 1, 0
545561, 1, 1, 0
545592, 0, 1, 0
545620, 1, 1, 0
545651, 0, 1, 0
545678, 1, 1, 0
545709, 0, 1, 0
545743, 1, 1, 0
545774, 0, 1, 0
545821, 1, 1, 0
545852, 0, 1, 0
545879, 1, 1, 0
545910, 0, 1, 0
545937, 1, 1, 0
545968, 0, 1, 0
545995, 1, 1, 0
546026, 0, 1, 0
546053, 1, 1, 0
546084, 0, 1, 0
546112, 1, 1, 0
546143, 0, 1, 0
546170, 1, 1, 0
546201, 0, 1, 0
546228, 1, 1, 0
546259, 0, 1, 0
546294, 1, 1, 0
546324, 0, 1, 0
546371, 1, 1, 0
546402, 0, 1, 0
546429, 1, 1, 0
546460, 0, 1, 0
546487, 1, 1, 0
